time_s,r_0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2_cm
932,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5464,2.5405,2.5274,2.5006,2.4503,2.3640,2.2272,2.0252,1.7436
933,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5405,2.5273,2.5004,2.4501,2.3637,2.2268,2.0248,1.7433
934,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5405,2.5273,2.5003,2.4499,2.3634,2.2265,2.0245,1.7429
935,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5404,2.5272,2.5002,2.4497,2.3632,2.2262,2.0241,1.7426
936,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5404,2.5271,2.5001,2.4495,2.3629,2.2259,2.0238,1.7422
937,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5403,2.5271,2.4999,2.4493,2.3626,2.2255,2.0234,1.7419
938,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5463,2.5403,2.5270,2.4998,2.4491,2.3624,2.2252,2.0231,1.7415
939,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5462,2.5403,2.5269,2.4997,2.4489,2.3621,2.2249,2.0227,1.7412
940,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5462,2.5402,2.5268,2.4996,2.4487,2.3619,2.2246,2.0223,1.7408
941,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5487,2.5462,2.5402,2.5268,2.4994,2.4486,2.3616,2.2242,2.0220,1.7405
942,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5486,2.5462,2.5401,2.5267,2.4993,2.4484,2.3613,2.2239,2.0216,1.7402
943,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5486,2.5462,2.5401,2.5266,2.4992,2.4482,2.3611,2.2236,2.0213,1.7398
944,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5486,2.5461,2.5401,2.5265,2.4991,2.4480,2.3608,2.2233,2.0209,1.7395
945,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5486,2.5461,2.5400,2.5265,2.4989,2.4478,2.3605,2.2229,2.0206,1.7391
946,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5461,2.5400,2.5264,2.4988,2.4476,2.3603,2.2226,2.0202,1.7388
947,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5461,2.5400,2.5263,2.4987,2.4474,2.3600,2.2223,2.0199,1.7384
948,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5461,2.5399,2.5262,2.4985,2.4472,2.3597,2.2220,2.0195,1.7381
949,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5461,2.5399,2.5262,2.4984,2.4470,2.3595,2.2216,2.0191,1.7377
950,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5460,2.5398,2.5261,2.4983,2.4468,2.3592,2.2213,2.0188,1.7374
951,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5460,2.5398,2.5260,2.4982,2.4466,2.3590,2.2210,2.0184,1.7371
952,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5460,2.5398,2.5259,2.4980,2.4464,2.3587,2.2207,2.0181,1.7367
953,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5460,2.5397,2.5259,2.4979,2.4462,2.3584,2.2203,2.0177,1.7364
954,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5486,2.5460,2.5397,2.5258,2.4978,2.4461,2.3582,2.2200,2.0174,1.7360
955,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5485,2.5459,2.5396,2.5257,2.4977,2.4459,2.3579,2.2197,2.0170,1.7357
956,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5485,2.5459,2.5396,2.5256,2.4975,2.4457,2.3576,2.2194,2.0167,1.7353
957,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5485,2.5459,2.5396,2.5256,2.4974,2.4455,2.3574,2.2191,2.0163,1.7350
958,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5485,2.5459,2.5395,2.5255,2.4973,2.4453,2.3571,2.2187,2.0160,1.7347
959,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5485,2.5459,2.5395,2.5254,2.4972,2.4451,2.3569,2.2184,2.0156,1.7343
960,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5458,2.5394,2.5253,2.4970,2.4449,2.3566,2.2181,2.0153,1.7340
961,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5458,2.5394,2.5253,2.4969,2.4447,2.3563,2.2178,2.0149,1.7336
962,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5458,2.5394,2.5252,2.4968,2.4445,2.3561,2.2174,2.0146,1.7333
963,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5458,2.5393,2.5251,2.4966,2.4443,2.3558,2.2171,2.0142,1.7330
964,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5458,2.5393,2.5250,2.4965,2.4441,2.3555,2.2168,2.0139,1.7326
965,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5485,2.5457,2.5392,2.5250,2.4964,2.4439,2.3553,2.2165,2.0135,1.7323
966,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5457,2.5392,2.5249,2.4963,2.4437,2.3550,2.2162,2.0132,1.7319
967,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5457,2.5392,2.5248,2.4961,2.4435,2.3548,2.2158,2.0128,1.7316
968,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5457,2.5391,2.5247,2.4960,2.4434,2.3545,2.2155,2.0125,1.7313
969,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5457,2.5391,2.5247,2.4959,2.4432,2.3542,2.2152,2.0121,1.7309
970,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5456,2.5390,2.5246,2.4958,2.4430,2.3540,2.2149,2.0118,1.7306
971,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5456,2.5390,2.5245,2.4956,2.4428,2.3537,2.2146,2.0114,1.7302
972,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5456,2.5389,2.5244,2.4955,2.4426,2.3534,2.2142,2.0111,1.7299
973,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5456,2.5389,2.5244,2.4954,2.4424,2.3532,2.2139,2.0107,1.7296
974,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5456,2.5389,2.5243,2.4952,2.4422,2.3529,2.2136,2.0104,1.7292
975,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5495,2.5484,2.5455,2.5388,2.5242,2.4951,2.4420,2.3527,2.2133,2.0100,1.7289
976,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5494,2.5484,2.5455,2.5388,2.5241,2.4950,2.4418,2.3524,2.2130,2.0097,1.7286
977,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5494,2.5484,2.5455,2.5387,2.5240,2.4949,2.4416,2.3521,2.2126,2.0093,1.7282
978,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5494,2.5483,2.5455,2.5387,2.5240,2.4947,2.4414,2.3519,2.2123,2.0090,1.7279
979,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5494,2.5483,2.5455,2.5387,2.5239,2.4946,2.4412,2.3516,2.2120,2.0086,1.7275
980,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5494,2.5483,2.5454,2.5386,2.5238,2.4945,2.4410,2.3513,2.2117,2.0083,1.7272
981,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5454,2.5386,2.5237,2.4943,2.4408,2.3511,2.2114,2.0079,1.7269
982,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5454,2.5385,2.5237,2.4942,2.4407,2.3508,2.2111,2.0076,1.7265
983,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5454,2.5385,2.5236,2.4941,2.4405,2.3506,2.2107,2.0072,1.7262
984,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5454,2.5384,2.5235,2.4940,2.4403,2.3503,2.2104,2.0069,1.7259
985,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5453,2.5384,2.5234,2.4938,2.4401,2.3500,2.2101,2.0065,1.7255
986,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5453,2.5384,2.5233,2.4937,2.4399,2.3498,2.2098,2.0062,1.7252
987,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5453,2.5383,2.5233,2.4936,2.4397,2.3495,2.2095,2.0059,1.7249
988,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5483,2.5453,2.5383,2.5232,2.4934,2.4395,2.3493,2.2092,2.0055,1.7245
989,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5453,2.5382,2.5231,2.4933,2.4393,2.3490,2.2088,2.0052,1.7242
990,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5452,2.5382,2.5230,2.4932,2.4391,2.3487,2.2085,2.0048,1.7239
991,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5452,2.5381,2.5230,2.4930,2.4389,2.3485,2.2082,2.0045,1.7235
992,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5452,2.5381,2.5229,2.4929,2.4387,2.3482,2.2079,2.0041,1.7232
993,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5452,2.5381,2.5228,2.4928,2.4385,2.3480,2.2076,2.0038,1.7229
994,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5452,2.5380,2.5227,2.4927,2.4383,2.3477,2.2073,2.0034,1.7225
995,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5451,2.5380,2.5226,2.4925,2.4381,2.3474,2.2069,2.0031,1.7222
996,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5451,2.5379,2.5226,2.4924,2.4379,2.3472,2.2066,2.0028,1.7219
997,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5451,2.5379,2.5225,2.4923,2.4378,2.3469,2.2063,2.0024,1.7215
998,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5482,2.5451,2.5378,2.5224,2.4921,2.4376,2.3467,2.2060,2.0021,1.7212
999,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5481,2.5450,2.5378,2.5223,2.4920,2.4374,2.3464,2.2057,2.0017,1.7209
1000,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5481,2.5450,2.5378,2.5222,2.4919,2.4372,2.3461,2.2054,2.0014,1.7205
1001,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5481,2.5450,2.5377,2.5222,2.4917,2.4370,2.3459,2.2050,2.0010,1.7202
1002,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5494,2.5481,2.5450,2.5377,2.5221,2.4916,2.4368,2.3456,2.2047,2.0007,1.7199
1003,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5450,2.5376,2.5220,2.4915,2.4366,2.3454,2.2044,2.0004,1.7196
1004,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5449,2.5376,2.5219,2.4914,2.4364,2.3451,2.2041,2.0000,1.7192
1005,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5449,2.5375,2.5219,2.4912,2.4362,2.3448,2.2038,1.9997,1.7189
1006,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5449,2.5375,2.5218,2.4911,2.4360,2.3446,2.2035,1.9993,1.7186
1007,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5449,2.5375,2.5217,2.4910,2.4358,2.3443,2.2032,1.9990,1.7182
1008,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5481,2.5448,2.5374,2.5216,2.4908,2.4356,2.3441,2.2028,1.9986,1.7179
1009,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5448,2.5374,2.5215,2.4907,2.4354,2.3438,2.2025,1.9983,1.7176
1010,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5448,2.5373,2.5215,2.4906,2.4352,2.3435,2.2022,1.9980,1.7172
1011,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5448,2.5373,2.5214,2.4904,2.4350,2.3433,2.2019,1.9976,1.7169
1012,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5448,2.5372,2.5213,2.4903,2.4348,2.3430,2.2016,1.9973,1.7166
1013,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5447,2.5372,2.5212,2.4902,2.4346,2.3428,2.2013,1.9969,1.7163
1014,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5447,2.5371,2.5211,2.4900,2.4345,2.3425,2.2010,1.9966,1.7159
1015,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5447,2.5371,2.5211,2.4899,2.4343,2.3422,2.2007,1.9963,1.7156
1016,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5447,2.5371,2.5210,2.4898,2.4341,2.3420,2.2003,1.9959,1.7153
1017,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5446,2.5370,2.5209,2.4897,2.4339,2.3417,2.2000,1.9956,1.7150
1018,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5480,2.5446,2.5370,2.5208,2.4895,2.4337,2.3415,2.1997,1.9953,1.7146
1019,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5446,2.5369,2.5207,2.4894,2.4335,2.3412,2.1994,1.9949,1.7143
1020,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5446,2.5369,2.5206,2.4893,2.4333,2.3409,2.1991,1.9946,1.7140
1021,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5446,2.5368,2.5206,2.4891,2.4331,2.3407,2.1988,1.9942,1.7136
1022,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5445,2.5368,2.5205,2.4890,2.4329,2.3404,2.1985,1.9939,1.7133
1023,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5445,2.5367,2.5204,2.4889,2.4327,2.3402,2.1982,1.9936,1.7130
1024,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5445,2.5367,2.5203,2.4887,2.4325,2.3399,2.1978,1.9932,1.7127
1025,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5493,2.5479,2.5445,2.5366,2.5202,2.4886,2.4323,2.3396,2.1975,1.9929,1.7123
1026,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5492,2.5479,2.5444,2.5366,2.5202,2.4885,2.4321,2.3394,2.1972,1.9926,1.7120
1027,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5492,2.5479,2.5444,2.5366,2.5201,2.4883,2.4319,2.3391,2.1969,1.9922,1.7117
1028,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5492,2.5478,2.5444,2.5365,2.5200,2.4882,2.4317,2.3389,2.1966,1.9919,1.7114
1029,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5498,2.5492,2.5478,2.5444,2.5365,2.5199,2.4881,2.4315,2.3386,2.1963,1.9915,1.7110
1030,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5443,2.5364,2.5198,2.4879,2.4313,2.3384,2.1960,1.9912,1.7107
1031,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5443,2.5364,2.5198,2.4878,2.4312,2.3381,2.1957,1.9909,1.7104
1032,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5443,2.5363,2.5197,2.4877,2.4310,2.3378,2.1954,1.9905,1.7101
1033,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5443,2.5363,2.5196,2.4875,2.4308,2.3376,2.1950,1.9902,1.7098
1034,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5443,2.5362,2.5195,2.4874,2.4306,2.3373,2.1947,1.9899,1.7094
1035,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5442,2.5362,2.5194,2.4873,2.4304,2.3371,2.1944,1.9895,1.7091
1036,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5442,2.5361,2.5193,2.4871,2.4302,2.3368,2.1941,1.9892,1.7088
1037,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5478,2.5442,2.5361,2.5193,2.4870,2.4300,2.3365,2.1938,1.9889,1.7085
1038,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5442,2.5360,2.5192,2.4869,2.4298,2.3363,2.1935,1.9885,1.7081
1039,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5441,2.5360,2.5191,2.4867,2.4296,2.3360,2.1932,1.9882,1.7078
1040,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5441,2.5360,2.5190,2.4866,2.4294,2.3358,2.1929,1.9879,1.7075
1041,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5441,2.5359,2.5189,2.4865,2.4292,2.3355,2.1926,1.9875,1.7072
1042,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5441,2.5359,2.5188,2.4863,2.4290,2.3353,2.1923,1.9872,1.7069
1043,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5440,2.5358,2.5188,2.4862,2.4288,2.3350,2.1920,1.9869,1.7065
1044,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5440,2.5358,2.5187,2.4861,2.4286,2.3347,2.1916,1.9865,1.7062
1045,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5440,2.5357,2.5186,2.4859,2.4284,2.3345,2.1913,1.9862,1.7059
1046,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5477,2.5440,2.5357,2.5185,2.4858,2.4282,2.3342,2.1910,1.9859,1.7056
1047,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5492,2.5476,2.5439,2.5356,2.5184,2.4857,2.4280,2.3340,2.1907,1.9855,1.7053
1048,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5439,2.5356,2.5183,2.4855,2.4278,2.3337,2.1904,1.9852,1.7049
1049,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5439,2.5355,2.5183,2.4854,2.4276,2.3335,2.1901,1.9849,1.7046
1050,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5439,2.5355,2.5182,2.4853,2.4275,2.3332,2.1898,1.9845,1.7043
1051,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5438,2.5354,2.5181,2.4851,2.4273,2.3329,2.1895,1.9842,1.7040
1052,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5438,2.5354,2.5180,2.4850,2.4271,2.3327,2.1892,1.9839,1.7037
1053,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5438,2.5353,2.5179,2.4849,2.4269,2.3324,2.1889,1.9835,1.7033
1054,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5476,2.5438,2.5353,2.5178,2.4847,2.4267,2.3322,2.1886,1.9832,1.7030
1055,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5475,2.5437,2.5352,2.5178,2.4846,2.4265,2.3319,2.1883,1.9829,1.7027
1056,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5475,2.5437,2.5352,2.5177,2.4845,2.4263,2.3317,2.1880,1.9826,1.7024
1057,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5475,2.5437,2.5351,2.5176,2.4843,2.4261,2.3314,2.1877,1.9822,1.7021
1058,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5475,2.5437,2.5351,2.5175,2.4842,2.4259,2.3311,2.1873,1.9819,1.7017
1059,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5491,2.5475,2.5436,2.5351,2.5174,2.4841,2.4257,2.3309,2.1870,1.9816,1.7014
